freq,B,4-1,1-1,1-4,C
2168.561,94.5745,96.4283,89.6198,95.1688,97.3631
2169.525,94.5598,96.4153,89.6112,95.159,97.3582
2170.49,94.5432,96.4008,89.6021,95.1491,97.3532
2171.454,94.5268,96.386,89.593,95.1391,97.3479
2172.418,94.5123,96.3725,89.5846,95.1295,97.3423
2173.382,94.5008,96.3614,89.5773,95.1205,97.3368
2174.346,94.4925,96.3532,89.5714,95.1124,97.3316
2175.311,94.4869,96.3478,89.5669,95.1054,97.3272
2176.275,94.4832,96.345,89.5637,95.0995,97.3237
2177.239,94.4812,96.3444,89.5618,95.0945,97.321
2178.203,94.4806,96.3458,89.5607,95.0902,97.3186
2179.168,94.4816,96.3488,89.5602,95.0863,97.3162
2180.132,94.4837,96.3527,89.5598,95.0822,97.3132
2181.096,94.4855,96.3563,89.5589,95.0777,97.3096
2182.06,94.4854,96.3582,89.557,95.0722,97.3054
2183.025,94.482,96.3573,89.5537,95.0657,97.3008
2183.989,94.4747,96.3535,89.5491,95.0581,97.296
2184.953,94.4645,96.3472,89.5435,95.0499,97.2911
2185.917,94.4529,96.3398,89.5374,95.0412,97.2859
2186.882,94.4422,96.3327,89.5313,95.0325,97.2806
2187.846,94.4334,96.3268,89.5256,95.024,97.2751
2188.81,94.4264,96.322,89.5201,95.0156,97.2695
2189.774,94.4196,96.3173,89.5143,95.0071,97.2639
2190.739,94.4112,96.3115,89.508,94.998,97.2582
2191.703,94.3999,96.3036,89.5007,94.9883,97.2525
2192.667,94.3856,96.2936,89.4926,94.9778,97.2467
2193.631,94.3699,96.2824,89.4841,94.967,97.2406
2194.595,94.3543,96.271,89.4754,94.956,97.2343
2195.56,94.3403,96.2604,89.467,94.9452,97.228
2196.524,94.3277,96.2504,89.4587,94.9347,97.2217
2197.488,94.3151,96.2403,89.4503,94.9242,97.2158
2198.452,94.3006,96.2289,89.4411,94.9136,97.2102
2199.417,94.2831,96.2156,89.4311,94.9025,97.2049
2200.381,94.2631,96.2006,89.4203,94.8912,97.1999
2201.345,94.242,96.1852,89.409,94.8798,97.195
2202.309,94.222,96.1709,89.3979,94.8691,97.1905
2203.273,94.2044,96.1583,89.3871,94.859,97.1863
2204.238,94.1886,96.1473,89.3763,94.8495,97.1826
2205.202,94.1727,96.1361,89.3651,94.8401,97.1793
2206.166,94.1542,96.1231,89.3527,94.8299,97.176
2207.13,94.1312,96.1067,89.3384,94.8183,97.1723
2208.095,94.1035,96.0867,89.3221,94.805,97.1679
2209.059,94.0723,96.0636,89.3037,94.7901,97.1625
2210.023,94.0388,96.0382,89.2832,94.7736,97.1562
2210.987,94.0033,96.0103,89.2602,94.7555,97.149
2211.952,93.9633,95.978,89.2338,94.7352,97.1409
2212.916,93.9148,95.9378,89.2023,94.7112,97.1315
2213.88,93.8528,95.8854,89.1638,94.6823,97.1206
2214.844,93.773,95.816,89.1163,94.6468,97.1074
2215.809,93.6718,95.7242,89.0574,94.6031,97.0913
2216.773,93.5452,95.603,88.9844,94.549,97.071
2217.737,93.3862,95.442,88.8934,94.4809,97.0442
2218.701,93.1838,95.2267,88.7794,94.3929,97.0074
2219.666,92.9237,94.9402,88.637,94.2776,96.9546
2220.63,92.5935,94.5686,88.4623,94.1277,96.8795
2221.594,92.1907,94.1081,88.2563,93.9395,96.7762
2222.558,91.7315,93.5736,88.0269,93.7165,96.6426
2223.522,91.2555,93.0034,87.7911,93.4729,96.4831
2224.487,90.8245,92.4585,87.5741,93.2335,96.3103
2225.451,90.5124,92.014,87.4056,93.0312,96.1443
2226.415,90.3883,91.7438,87.3141,92.9003,96.0095
2227.379,90.4978,91.7032,87.3202,92.8683,95.9289
2228.344,90.8485,91.9136,87.4309,92.9483,95.9186
2229.308,91.4051,92.3562,87.6373,93.1349,95.9825
2230.272,92.0965,92.9747,87.9162,93.404,96.1115
2231.236,92.8316,93.6884,88.2351,93.7195,96.2852
2232.2,93.5212,94.41,88.5591,94.0403,96.4771
2233.165,94.0964,95.0643,88.8582,94.3307,96.6616
2234.129,94.5205,95.6012,89.1116,94.5665,96.8189
2235.093,94.7908,96.0003,89.3104,94.7381,96.939
2236.057,94.931,96.268,89.4555,94.8493,97.0211
2237.022,94.9787,96.4285,89.5551,94.9124,97.0718
2237.986,94.972,96.5124,89.6199,94.9427,97.1004
2238.95,94.9405,96.5481,89.6603,94.9535,97.1156
2239.914,94.9018,96.5566,89.6842,94.9539,97.1233
2240.879,94.8634,96.5506,89.6967,94.9484,97.1264
2241.843,94.8265,96.5369,89.7013,94.939,97.126
2242.807,94.7909,96.5191,89.7003,94.9264,97.1223
2243.771,94.7572,96.4998,89.6956,94.9121,97.1165
2244.736,94.7267,96.4811,89.6891,94.8977,97.1099
2245.7,94.7007,96.4647,89.6821,94.8847,97.1041
2246.664,94.6792,96.4507,89.6751,94.8738,97.0997
2247.628,94.6605,96.4383,89.6679,94.8644,97.0965
2248.593,94.6423,96.426,89.6602,94.8554,97.0933
2249.557,94.6227,96.4126,89.6514,94.8454,97.089
2250.521,94.6016,96.3983,89.6416,94.8341,97.0831
2251.485,94.5801,96.3842,89.6314,94.8221,97.076
2252.449,94.5602,96.3721,89.6217,94.8105,97.0691
2253.414,94.5432,96.3632,89.613,94.8005,97.0633
2254.378,94.5291,96.3576,89.6056,94.7924,97.059
2255.342,94.5169,96.3542,89.5991,94.7855,97.0558
2256.306,94.5049,96.3516,89.5931,94.7787,97.0525
2257.271,94.4925,96.3486,89.5873,94.771,97.0482
2258.235,94.48,96.3452,89.5816,94.7624,97.0424
2259.199,94.4689,96.342,89.5765,94.7533,97.0357
2260.163,94.4608,96.3402,89.5723,94.745,97.0293
2261.127,94.4566,96.3404,89.5692,94.7382,97.0239
2262.092,94.4556,96.3421,89.567,94.7331,97.02
2263.056,94.4559,96.3442,89.565,94.729,97.017
2264.02,94.4552,96.345,89.5625,94.7246,97.0138
2264.984,94.4521,96.3436,89.5589,94.7189,97.0096
2265.949,94.4464,96.3399,89.5543,94.7118,97.0041
2266.913,94.4392,96.3349,89.549,94.7037,96.9979
2267.877,94.4319,96.3298,89.5435,94.6959,96.9919
2268.841,94.4258,96.3255,89.5385,94.6891,96.9872
2269.806,94.4207,96.3221,89.5338,94.6837,96.9838
2270.77,94.4159,96.3187,89.5292,94.679,96.9813
2271.734,94.4102,96.3145,89.5242,94.674,96.9788
2272.698,94.4027,96.3085,89.5184,94.6677,96.9752
2273.663,94.3935,96.3009,89.512,94.6599,96.9703
2274.627,94.3837,96.2925,89.5052,94.651,96.9646
2275.591,94.3744,96.2845,89.4986,94.6419,96.959
2276.555,94.3664,96.2774,89.4925,94.6334,96.9543
2277.52,94.3597,96.2713,89.487,94.6258,96.9507
2278.484,94.3531,96.2656,89.4817,94.6185,96.9478
2279.448,94.3457,96.2592,89.4762,94.6108,96.9444
2280.412,94.3367,96.2514,89.4701,94.6021,96.9397
2281.376,94.326,96.2424,89.4635,94.5923,96.9332
2282.341,94.3146,96.2329,89.4567,94.5817,96.9252
2283.305,94.3035,96.2238,89.45,94.5714,96.9164
2284.269,94.2936,96.2158,89.4438,94.5623,96.9076
2285.233,94.2848,96.2091,89.4384,94.5545,96.899
2286.198,94.2765,96.2032,89.4333,94.5478,96.8905
2287.162,94.2678,96.1971,89.4284,94.5416,96.8814
2288.126,94.258,96.1904,89.4234,94.535,96.8711
2289.09,94.2473,96.1828,89.4181,94.5279,96.8597
2290.055,94.2364,96.1751,89.413,94.5206,96.8478
2291.019,94.2264,96.168,89.4083,94.5139,96.8362
2291.983,94.218,96.1622,89.4045,94.5084,96.8258
2292.947,94.2111,96.1576,89.4015,94.5043,96.8169
2293.912,94.205,96.154,89.3993,94.5011,96.8093
2294.876,94.199,96.1505,89.3974,94.4982,96.8022
2295.84,94.1924,96.1466,89.3955,94.4948,96.7948
2296.804,94.185,96.1422,89.3936,94.4906,96.7869
2297.769,94.1776,96.1379,89.3919,94.4859,96.7787
2298.733,94.171,96.1345,89.3906,94.4814,96.7709
2299.697,94.1659,96.1323,89.39,94.4777,96.764
2300.661,94.1623,96.1314,89.3899,94.4751,96.758
2301.625,94.1596,96.1311,89.3902,94.4732,96.7523
2302.59,94.1568,96.1304,89.3904,94.4714,96.7456
2303.554,94.1533,96.1289,89.3901,94.469,96.737
2304.518,94.149,96.1263,89.3892,94.4656,96.7258
2305.482,94.1443,96.1233,89.3879,94.4614,96.7123
2306.447,94.1399,96.1205,89.3864,94.4571,96.6974
2307.411,94.1365,96.1186,89.385,94.4533,96.6821
2308.375,94.1339,96.1176,89.3836,94.4499,96.6669
2309.339,94.1315,96.1166,89.382,94.4465,96.6518
2310.303,94.1282,96.1146,89.3795,94.4423,96.6361
2311.268,94.1233,96.1107,89.3759,94.4365,96.6193
2312.232,94.1168,96.1048,89.3711,94.4291,96.601
2313.196,94.1096,96.0975,89.3656,94.4208,96.5815
2314.16,94.1027,96.0898,89.36,94.4126,96.5613
2315.125,94.0971,96.0829,89.3548,94.4058,96.5407
2316.089,94.0928,96.0773,89.3504,94.4006,96.5198
2317.053,94.0894,96.0728,89.3466,94.3967,96.4974
2318.017,94.0857,96.0689,89.343,94.393,96.4724
2318.982,94.0807,96.0652,89.3393,94.3886,96.444
2319.946,94.0743,96.0616,89.3354,94.3829,96.4123
2320.91,94.0668,96.059,89.3315,94.3764,96.3786
2321.874,94.0594,96.0581,89.3282,94.37,96.345
2322.839,94.053,96.0595,89.3257,94.3645,96.3134
2323.803,94.0476,96.0628,89.324,94.3603,96.2846
2324.767,94.0423,96.0668,89.3227,94.3563,96.2579
2325.731,94.0361,96.0696,89.3209,94.351,96.232
2326.696,94.0279,96.07,89.3181,94.3433,96.2053
2327.66,94.0179,96.0678,89.3142,94.3327,96.1774
2328.624,94.007,96.0636,89.3095,94.3202,96.1492
2329.588,93.997,96.0588,89.3047,94.3072,96.1228
2330.552,93.9891,96.0546,89.3005,94.2955,96.0998
2331.517,93.9835,96.0513,89.2971,94.2856,96.0809
2332.481,93.9793,96.0485,89.2942,94.277,96.0652
2333.445,93.9752,96.0453,89.2913,94.2685,96.0507
2334.409,93.9697,96.0408,89.2879,94.2591,96.0357
2335.374,93.9629,96.0352,89.2839,94.2486,96.0191
2336.338,93.9555,96.0289,89.2792,94.2375,96.0016
2337.302,93.9489,96.0229,89.2744,94.2271,95.9847
2338.266,93.9442,96.0179,89.2698,94.2181,95.9705
2339.23,93.9418,96.0147,89.2659,94.2109,95.9612
2340.195,93.9408,96.0138,89.2629,94.2051,95.9587
2341.159,93.94,96.0144,89.2608,94.1996,95.9644
2342.123,93.9382,96.0141,89.2585,94.1931,95.9795
2343.087,93.9353,96.0098,89.2545,94.1846,96.0039
2344.052,93.9315,96.0013,89.2488,94.1747,96.0359
2345.016,93.9276,95.9914,89.2426,94.1654,96.072
2345.98,93.9237,95.983,89.2373,94.158,96.1075
2346.944,93.9195,95.9775,89.2332,94.1525,96.1373
2347.909,93.9139,95.9745,89.2302,94.1479,96.1569
2348.873,93.9062,95.9728,89.2276,94.1429,96.1627
2349.837,93.8958,95.9708,89.2249,94.1368,96.1524
2350.801,93.8825,95.9674,89.2217,94.1293,96.1247
2351.766,93.8669,95.9623,89.218,94.1212,96.0801
2352.73,93.8501,95.956,89.2142,94.1139,96.0207
2353.694,93.8334,95.9497,89.211,94.1091,95.9509
2354.658,93.8175,95.9443,89.2089,94.107,95.8763
2355.623,93.8027,95.9392,89.2072,94.1061,95.8031
2356.587,93.7882,95.9324,89.2042,94.1029,95.736
2357.551,93.773,95.9231,89.199,94.0957,95.6782
2358.515,93.757,95.9147,89.1933,94.0869,95.6315
2359.479,93.7411,95.913,89.191,94.081,95.5977
2360.444,93.7272,95.9175,89.1921,94.0789,95.5792
2361.408,93.717,95.9223,89.1934,94.0782,95.578
2362.372,93.7111,95.9235,89.1929,94.0769,95.5941
2363.336,93.7086,95.9213,89.191,94.0748,95.6247
2364.301,93.7085,95.9175,89.1887,94.0721,95.6652
2365.265,93.71,95.913,89.1862,94.0679,95.7112
2366.229,93.7131,95.908,89.1833,94.0617,95.7601
2367.193,93.7186,95.9028,89.18,94.0539,95.8113
2368.157,93.727,95.898,89.1764,94.0459,95.8654
2369.122,93.7378,95.8942,89.1731,94.039,95.9227
2370.086,93.7498,95.8914,89.1703,94.0337,95.9823
2371.05,93.7609,95.8889,89.1677,94.0295,96.0419
2372.014,93.7697,95.8861,89.1651,94.0252,96.0994
2372.979,93.7751,95.8825,89.162,94.0201,96.1531
2373.943,93.7774,95.8783,89.1587,94.0142,96.2026
2374.907,93.7772,95.8741,89.1554,94.0082,96.2484
2375.871,93.7757,95.8708,89.1526,94.0028,96.2915
2376.836,93.7734,95.8687,89.1506,93.9986,96.3323
2377.8,93.7707,95.8678,89.1493,93.9955,96.3709
2378.764,93.7675,95.8674,89.1483,93.993,96.4066
2379.728,93.7637,95.8669,89.1472,93.9901,96.4386
2380.693,93.7591,95.8658,89.1457,93.9862,96.4665
2381.657,93.7539,95.8637,89.1436,93.9813,96.4901
2382.621,93.7485,95.861,89.141,93.9755,96.5101
2383.585,93.7434,95.8579,89.138,93.9694,96.5269
2384.55,93.7387,95.8548,89.135,93.9633,96.5412
2385.514,93.7346,95.8518,89.1322,93.9575,96.5531
2386.478,93.7307,95.8489,89.1294,93.9519,96.5626
2387.442,93.7268,95.846,89.1267,93.9461,96.5693
2388.406,93.7225,95.8429,89.124,93.94,96.5731
2389.371,93.7179,95.8398,89.1212,93.9335,96.5744
2390.335,93.7129,95.8367,89.1185,93.9269,96.5738
2391.299,93.7079,95.8341,89.116,93.9207,96.5722
2392.263,93.7032,95.8322,89.1139,93.915,96.5704
2393.228,93.6987,95.831,89.1121,93.9102,96.5686
2394.192,93.6945,95.8303,89.1105,93.9057,96.5669
2395.156,93.6904,95.8295,89.109,93.9013,96.5647
2396.12,93.6863,95.8284,89.1071,93.8965,96.5618
2397.084,93.6822,95.8267,89.1049,93.8913,96.5579
2398.049,93.6783,95.8246,89.1023,93.8857,96.5533
2399.013,93.6747,95.8222,89.0995,93.8802,96.5485
2399.977,93.6716,95.8199,89.0966,93.875,96.5441
2400.941,93.6689,95.8178,89.0938,93.8704,96.5402
2401.906,93.6662,95.8156,89.091,93.8659,96.5366
2402.87,93.6633,95.8132,89.0881,93.8612,96.5331
2403.834,93.6597,95.8104,89.085,93.856,96.5293
2404.798,93.6554,95.8069,89.0817,93.85,96.525
2405.763,93.6504,95.8031,89.0782,93.8433,96.5206
2406.727,93.6452,95.7991,89.0746,93.8365,96.5164
2407.691,93.6397,95.7952,89.071,93.83,96.5126
2408.655,93.6342,95.7916,89.0675,93.8239,96.5093
2409.62,93.6286,95.7879,89.0639,93.818,96.506
2410.584,93.6228,95.7842,89.06,93.8121,96.5022
2411.548,93.6168,95.7803,89.0559,93.806,96.4976
2412.512,93.6107,95.7762,89.0516,93.7995,96.4922
2413.477,93.6046,95.7722,89.0472,93.7927,96.4862
2414.441,93.5991,95.7686,89.0431,93.786,96.4802
2415.405,93.5942,95.7655,89.0394,93.7798,96.4748
2416.369,93.5901,95.7632,89.0365,93.7742,96.4702
2417.333,93.5866,95.7611,89.0343,93.7691,96.4663
2418.298,93.5834,95.759,89.0326,93.7641,96.4626
2419.262,93.5802,95.7566,89.0312,93.759,96.4588
2420.226,93.5767,95.7536,89.03,93.7537,96.4549
2421.19,93.573,95.7503,89.0291,93.7483,96.4512
2422.155,93.5691,95.7467,89.0284,93.7432,96.4482
2423.119,93.565,95.7431,89.0279,93.7386,96.4462
2424.083,93.5607,95.7395,89.0276,93.7346,96.4452
2425.047,93.5561,95.7356,89.0272,93.7308,96.4449
2426.011,93.5509,95.7314,89.0266,93.7268,96.4446
2426.976,93.545,95.7265,89.0254,93.7221,96.4437
2427.94,93.5385,95.721,89.0235,93.7166,96.4419
2428.904,93.5314,95.7151,89.0212,93.7104,96.4394
2429.868,93.5242,95.7091,89.0184,93.7039,96.4367
2430.833,93.517,95.7034,89.0156,93.6975,96.434
2431.797,93.51,95.6983,89.0127,93.6915,96.4315
2432.761,93.5032,95.6936,89.0099,93.6858,96.4292
2433.725,93.4965,95.6891,89.0071,93.6802,96.4265
2434.69,93.49,95.6848,89.0042,93.6745,96.4233
2435.654,93.4837,95.6806,89.0013,93.6686,96.4193
2436.618,93.4778,95.6766,88.9984,93.6626,96.415
2437.582,93.4725,95.673,88.9956,93.6569,96.4106
2438.547,93.4681,95.67,88.9932,93.6516,96.4065
2439.511,93.4645,95.6676,88.9912,93.6468,96.4028
2440.475,93.4616,95.6655,88.9895,93.6421,96.3993
2441.439,93.459,95.6634,88.9879,93.6372,96.3955
2442.404,93.4566,95.6613,88.9863,93.6317,96.3911
2443.368,93.454,95.659,88.9846,93.6255,96.3861
2444.332,93.4515,95.6565,88.9827,93.6188,96.3807
2445.296,93.4489,95.6542,88.9808,93.612,96.3754
2446.26,93.4465,95.6522,88.979,93.6054,96.3708
2447.225,93.4443,95.6506,88.9773,93.5993,96.3668
2448.189,93.4422,95.6493,88.9756,93.5934,96.3633
2449.153,93.4399,95.6481,88.9738,93.5876,96.3598
2450.117,93.4374,95.6468,88.9719,93.5817,96.3558
2451.082,93.4346,95.6453,88.9699,93.5756,96.3514
2452.046,93.4314,95.6438,88.9677,93.5694,96.3468
2453.01,93.4281,95.6424,88.9656,93.5635,96.3425
2453.974,93.4249,95.6413,88.9636,93.5583,96.3389
2454.938,93.4216,95.6404,88.9618,93.5537,96.3362
2455.903,93.4182,95.6396,88.9601,93.5496,96.334
2456.867,93.4148,95.6385,88.9585,93.5454,96.3318
2457.831,93.4111,95.6371,88.9567,93.5408,96.329
2458.795,93.4071,95.6351,88.9548,93.5356,96.3255
2459.76,93.4031,95.6328,88.9526,93.53,96.3214
2460.724,93.399,95.6303,88.9505,93.5241,96.3171
2461.688,93.3952,95.6279,88.9485,93.5185,96.3132
2462.652,93.3915,95.6257,88.9467,93.5132,96.31
2463.617,93.3878,95.6237,88.9452,93.5082,96.3073
2464.581,93.3839,95.6215,88.9437,93.5032,96.305
2465.545,93.3798,95.6192,88.9423,93.4981,96.3027
2466.509,93.3751,95.6166,88.9408,93.4925,96.3001
2467.474,93.3702,95.6138,88.9393,93.4867,96.2973
2468.438,93.3652,95.611,88.9376,93.4809,96.2947
2469.402,93.3603,95.6083,88.936,93.4755,96.2923
2470.366,93.3556,95.6057,88.9344,93.4705,96.2901
2471.331,93.3511,95.6032,88.9328,93.4658,96.288
2472.295,93.3467,95.6008,88.9311,93.4613,96.2855
2473.259,93.3423,95.5981,88.9291,93.4566,96.2823
2474.223,93.3378,95.5953,88.9268,93.4516,96.2784
2475.188,93.3333,95.5925,88.9243,93.4463,96.274
2476.152,93.3287,95.5896,88.9215,93.4408,96.2697
2477.116,93.3242,95.5869,88.9188,93.4354,96.2656
2478.08,93.3197,95.584,88.916,93.43,96.2618
2479.044,93.3151,95.5809,88.9132,93.4244,96.2581
2480.009,93.3102,95.5773,88.9102,93.4184,96.254
2480.973,93.3049,95.573,88.9071,93.4117,96.2492
2481.937,93.2991,95.568,88.9038,93.4043,96.2436
2482.901,93.2929,95.5625,88.9004,93.3966,96.2376
2483.865,93.2866,95.5571,88.8971,93.3888,96.2317
2484.83,93.2804,95.5521,88.8939,93.3815,96.2265
2485.794,93.2743,95.5477,88.8909,93.3749,96.2222
2486.758,93.2686,95.5439,88.8882,93.369,96.2187
2487.722,93.2631,95.5404,88.8857,93.3634,96.2155
2488.687,93.2578,95.5372,88.8831,93.358,96.2124
2489.651,93.2528,95.534,88.8805,93.3525,96.209
2490.615,93.2479,95.5309,88.8779,93.3471,96.2056
2491.579,93.2434,95.5278,88.8753,93.3419,96.2024
2492.544,93.2393,95.525,88.8727,93.3369,96.1996
2493.508,93.2357,95.5226,88.8703,93.3323,96.1972
2494.472,93.2324,95.5206,88.8679,93.3279,96.1951
2495.436,93.2295,95.5187,88.8657,93.3233,96.1926
2496.401,93.2267,95.517,88.8634,93.3183,96.1895
2497.365,93.224,95.5153,88.8612,93.3128,96.1856
2498.329,93.2212,95.5137,88.8589,93.307,96.1811
2499.293,93.2185,95.5122,88.8569,93.3012,96.1766
2500.258,93.2158,95.5107,88.8549,93.2956,96.1722
2501.222,93.213,95.5093,88.8531,93.2905,96.1684
2502.186,93.2101,95.5078,88.8512,93.2856,96.1649
2503.15,93.2068,95.5059,88.8493,93.2807,96.1615
2504.115,93.2032,95.5036,88.8472,93.2756,96.1579
2505.079,93.1991,95.5009,88.8449,93.2703,96.1541
2506.043,93.1949,95.498,88.8426,93.2648,96.1504
2507.007,93.1905,95.495,88.8404,93.2594,96.147
2507.971,93.1863,95.4923,88.8384,93.2544,96.1445
2508.936,93.1823,95.4899,88.8367,93.2499,96.1426
2509.9,93.1785,95.4878,88.8351,93.2458,96.1412
2510.864,93.1749,95.4858,88.8336,93.2416,96.1398
2511.828,93.1711,95.4837,88.8318,93.2371,96.1377
2512.792,93.1673,95.4815,88.8297,93.2321,96.1349
2513.757,93.1632,95.4791,88.8272,93.2266,96.1314
2514.721,93.159,95.4765,88.8244,93.2208,96.1274
2515.685,93.1546,95.474,88.8216,93.2149,96.1235
2516.649,93.1502,95.4714,88.8187,93.209,96.1198
2517.614,93.1456,95.4688,88.816,93.2031,96.1162
2518.578,93.141,95.466,88.8132,93.1971,96.1126
2519.542,93.1363,95.4628,88.8106,93.1909,96.1087
2520.506,93.1314,95.4594,88.8079,93.1845,96.1046
2521.471,93.1264,95.4558,88.8052,93.178,96.1003
2522.435,93.1215,95.4522,88.8027,93.1717,96.0964
2523.399,93.1167,95.4486,88.8002,93.1658,96.093
2524.363,93.112,95.4451,88.7979,93.1604,96.0902
2525.328,93.1072,95.4415,88.7956,93.1552,96.0876
2526.292,93.1024,95.4376,88.7932,93.1498,96.0849
2527.256,93.0973,95.4333,88.7907,93.1441,96.0816
2528.22,93.092,95.4284,88.7881,93.1379,96.0777
2529.185,93.0865,95.4233,88.7853,93.1313,96.0732
2530.149,93.0812,95.4181,88.7825,93.1247,96.0686
2531.113,93.0761,95.4133,88.7798,93.1184,96.0644
2532.077,93.0713,95.4089,88.7773,93.1125,96.0606
2533.042,93.0669,95.405,88.7748,93.1069,96.057
2534.006,93.0628,95.4016,88.7725,93.1014,96.0534
2534.97,93.0589,95.3985,88.77,93.0957,96.0494
2535.934,93.0549,95.3956,88.7674,93.0897,96.0448
2536.898,93.0508,95.3928,88.7647,93.0834,96.0397
2537.863,93.0468,95.3903,88.762,93.0772,96.0346
2538.827,93.0428,95.3879,88.7594,93.0711,96.0297
2539.791,93.0389,95.3858,88.7568,93.0654,96.0253
2540.755,93.0351,95.3838,88.7543,93.06,96.0212
2541.719,93.0314,95.3816,88.7518,93.0546,96.0171
2542.684,93.0275,95.3792,88.7492,93.049,96.0127
2543.648,93.0236,95.3765,88.7463,93.0431,96.0079
2544.612,93.0195,95.3735,88.7434,93.0369,96.0028
2545.576,93.0153,95.3705,88.7404,93.0307,95.9978
2546.541,93.0112,95.3675,88.7374,93.0246,95.9932
2547.505,93.007,95.3647,88.7346,93.0187,95.9891
2548.469,93.0027,95.3619,88.732,93.0131,95.9853
2549.433,92.9983,95.3591,88.7294,93.0074,95.9816
2550.398,92.9936,95.356,88.7269,93.0016,95.9777
2551.362,92.9886,95.3526,88.7242,92.9955,95.9735
2552.326,92.9832,95.3488,88.7214,92.9892,95.9692
2553.29,92.9777,95.3448,88.7186,92.9828,95.9651
2554.255,92.9721,95.3406,88.7158,92.9766,95.9616
2555.219,92.9667,95.3364,88.7131,92.9706,95.9586
2556.183,92.9613,95.3321,88.7103,92.9647,95.956
2557.147,92.9562,95.3278,88.7075,92.9588,95.9533
2558.112,92.951,95.3233,88.7046,92.9526,95.9503
2559.076,92.946,95.3186,88.7015,92.9461,95.9466
2560.04,92.9409,95.3138,88.6983,92.9395,95.9424
2561.004,92.9358,95.309,88.695,92.9329,95.9378
2561.969,92.9308,95.3043,88.6917,92.9265,95.9331
2562.933,92.9259,95.2998,88.6886,92.9205,95.9285
2563.897,92.9211,95.2955,88.6855,92.9147,95.9239
2564.861,92.9162,95.2912,88.6825,92.909,95.9191
2565.825,92.9112,95.2869,88.6795,92.903,95.914
2566.79,92.906,95.2825,88.6764,92.8968,95.9085
2567.754,92.9006,95.2782,88.6734,92.8903,95.9029
2568.718,92.895,95.2738,88.6703,92.8836,95.8975
2569.682,92.8893,95.2697,88.6672,92.8769,95.8925
2570.646,92.8836,95.2656,88.6643,92.8703,95.8879
2571.611,92.8777,95.2616,88.6613,92.8637,95.8835
2572.575,92.8718,95.2574,88.6584,92.8569,95.8789
2573.539,92.8657,95.2531,88.6553,92.8498,95.874
2574.503,92.8595,95.2486,88.6521,92.8425,95.8687
2575.468,92.8533,95.244,88.6488,92.835,95.8633
2576.432,92.8471,95.2395,88.6454,92.8277,95.8582
2577.396,92.8413,95.2352,88.6421,92.8207,95.8537
2578.36,92.8359,95.2311,88.6388,92.814,95.8497
2579.325,92.8308,95.2272,88.6356,92.8075,95.846
2580.289,92.8261,95.2234,88.6325,92.801,95.8421
2581.253,92.8217,95.2196,88.6294,92.7943,95.8377
2582.217,92.8174,95.2158,88.6263,92.7875,95.8326
2583.182,92.8131,95.212,88.6233,92.7808,95.8272
2584.146,92.809,95.2084,88.6205,92.7745,95.8218
2585.11,92.8048,95.205,88.618,92.7687,95.817
2586.074,92.8008,95.202,88.6158,92.7636,95.8131
2587.039,92.7967,95.199,88.614,92.759,95.8102
2588.003,92.7925,95.1962,88.6125,92.7547,95.808
2588.967,92.7882,95.1933,88.6112,92.7504,95.8063
2589.931,92.7838,95.1905,88.6101,92.7463,95.8051
2590.896,92.7793,95.1877,88.6092,92.7424,95.8044
2591.86,92.7748,95.1853,88.6085,92.7388,95.8044
2592.824,92.7704,95.1831,88.6081,92.7358,95.8051
2593.788,92.7663,95.1812,88.6077,92.7334,95.8064
2594.752,92.7625,95.1795,88.6072,92.731,95.8078
2595.717,92.7588,95.1776,88.6066,92.7285,95.8086
2596.681,92.7552,95.1754,88.6056,92.7253,95.8086
2597.645,92.7515,95.1729,88.6041,92.7214,95.8075
2598.609,92.7478,95.1701,88.6024,92.7166,95.8054
2599.573,92.7441,95.1673,88.6005,92.7115,95.803
2600.538,92.7405,95.1646,88.5987,92.7063,95.8006
2601.502,92.7371,95.1622,88.5971,92.7013,95.7986
2602.466,92.7336,95.16,88.5957,92.6965,95.7969
2603.43,92.7303,95.158,88.5944,92.6918,95.7952
2604.395,92.7268,95.1558,88.5932,92.6869,95.7931
2605.359,92.7232,95.1535,88.5919,92.6818,95.7905
2606.323,92.7194,95.1509,88.5904,92.6763,95.7873
2607.287,92.7153,95.1482,88.5885,92.6706,95.7837
2608.252,92.711,95.1455,88.5865,92.6647,95.7799
2609.216,92.7065,95.1427,88.5841,92.6588,95.7759
2610.18,92.7018,95.1398,88.5814,92.6528,95.7717
2611.144,92.6969,95.1366,88.5783,92.6463,95.7669
2612.109,92.6918,95.1331,88.5749,92.6392,95.7614
2613.073,92.6864,95.1291,88.5711,92.6316,95.7551
2614.037,92.6809,95.1247,88.5672,92.6235,95.7483
2615.001,92.6753,95.1199,88.5631,92.6153,95.7415
2615.966,92.6698,95.115,88.5592,92.6074,95.735
2616.93,92.6644,95.1101,88.5554,92.5999,95.7292
2617.894,92.6593,95.1051,88.552,92.5929,95.7241
2618.858,92.6544,95.1002,88.5489,92.5865,95.7198
2619.823,92.6495,95.0953,88.546,92.5805,95.7161
2620.787,92.6446,95.0904,88.5433,92.5749,95.7129
2621.751,92.6395,95.0857,88.5409,92.5696,95.7103
2622.715,92.6342,95.0813,88.5387,92.5648,95.7085
2623.679,92.6289,95.0774,88.5367,92.5605,95.7073
2624.644,92.6235,95.074,88.535,92.5566,95.7066
